"Day","Activity","obs","age","subj_id"
2,280,42,6,"18153"
2,0,43,6,"18153"
2,0,44,6,"18153"
2,0,45,6,"18153"
2,216,46,6,"18153"
2,244,47,6,"18153"
2,384,48,6,"18153"
2,318,49,6,"18153"
2,318,50,6,"18153"
2,152,51,6,"18153"
2,223,52,6,"18153"
2,33,53,6,"18153"
2,356,54,6,"18153"
2,166,55,6,"18153"
2,0,56,6,"18153"
2,0,57,6,"18153"
2,0,58,6,"18153"
2,216,59,6,"18153"
2,216,60,6,"18153"
2,0,61,6,"18153"
2,484,62,6,"18153"
2,412,63,6,"18153"
2,507,64,6,"18153"
2,71,65,6,"18153"
2,346,66,6,"18153"
2,602,67,6,"18153"
2,187,68,6,"18153"
2,422,69,6,"18153"
2,356,70,6,"18153"
2,484,71,6,"18153"
2,507,72,6,"18153"
2,450,73,6,"18153"
2,318,74,6,"18153"
2,187,75,6,"18153"
2,287,76,6,"18153"
2,9,77,6,"18153"
2,9,78,6,"18153"
2,0,79,6,"18153"
2,375,80,6,"18153"
2,450,81,6,"18153"
2,0,82,6,"18153"
2,519,83,6,"18153"
2,280,84,6,"18153"
2,337,85,6,"18153"
2,543,86,6,"18153"
2,555,87,6,"18153"
2,412,88,6,"18153"
2,0,89,6,"18153"
2,431,90,6,"18153"
2,531,91,6,"18153"
2,280,92,6,"18153"
2,209,93,6,"18153"
2,567,94,6,"18153"
2,223,95,6,"18153"
2,0,96,6,"18153"
2,0,97,6,"18153"
2,472,98,6,"18153"
2,104,99,6,"18153"
2,0,100,6,"18153"
2,0,101,6,"18153"
1,15,1,16,"9411"
1,0,2,16,"9411"
1,0,3,16,"9411"
1,0,4,16,"9411"
1,0,5,16,"9411"
1,39,6,16,"9411"
1,25,7,16,"9411"
1,59,8,16,"9411"
1,0,9,16,"9411"
1,0,10,16,"9411"
1,0,11,16,"9411"
1,0,12,16,"9411"
1,0,13,16,"9411"
1,79,14,16,"9411"
1,231,15,16,"9411"
1,118,16,16,"9411"
1,180,17,16,"9411"
1,54,18,16,"9411"
1,0,19,16,"9411"
1,0,20,16,"9411"
1,10,21,16,"9411"
1,231,22,16,"9411"
1,0,23,16,"9411"
1,194,24,16,"9411"
1,0,25,16,"9411"
1,0,26,16,"9411"
1,0,27,16,"9411"
1,0,28,16,"9411"
1,0,29,16,"9411"
1,0,30,16,"9411"
1,0,31,16,"9411"
1,0,32,16,"9411"
1,180,33,16,"9411"
1,10,34,16,"9411"
1,0,35,16,"9411"
1,187,36,16,"9411"
1,148,37,16,"9411"
1,0,38,16,"9411"
1,0,39,16,"9411"
1,202,40,16,"9411"
1,0,41,16,"9411"
1,0,42,16,"9411"
1,0,43,16,"9411"
1,0,44,16,"9411"
1,172,45,16,"9411"
1,64,46,16,"9411"
1,0,47,16,"9411"
1,0,48,16,"9411"
1,20,49,16,"9411"
1,217,50,16,"9411"
1,0,51,16,"9411"
1,305,52,16,"9411"
1,0,53,16,"9411"
1,0,54,16,"9411"
1,153,55,16,"9411"
1,340,56,16,"9411"
1,10,57,16,"9411"
1,428,58,16,"9411"
1,276,59,16,"9411"
1,0,60,16,"9411"
1,0,61,16,"9411"
1,108,62,16,"9411"
1,217,63,16,"9411"
1,0,64,16,"9411"
1,0,65,16,"9411"
1,0,66,16,"9411"
1,0,67,16,"9411"
1,0,68,16,"9411"
1,0,69,16,"9411"
1,0,70,16,"9411"
1,0,71,16,"9411"
1,0,72,16,"9411"
1,0,73,16,"9411"
1,0,74,16,"9411"
1,0,75,16,"9411"
1,0,76,16,"9411"
1,0,77,16,"9411"
1,0,78,16,"9411"
1,44,79,16,"9411"
1,138,80,16,"9411"
1,0,81,16,"9411"
1,320,82,16,"9411"
1,0,83,16,"9411"
1,0,84,16,"9411"
1,209,85,16,"9411"
1,180,86,16,"9411"
1,74,87,16,"9411"
1,0,88,16,"9411"
1,0,89,16,"9411"
1,0,90,16,"9411"
1,502,91,16,"9411"
1,84,92,16,"9411"
1,0,93,16,"9411"
1,0,94,16,"9411"
1,0,95,16,"9411"
1,0,96,16,"9411"
1,0,97,16,"9411"
1,0,98,16,"9411"
1,0,99,16,"9411"
1,0,100,16,"9411"
1,0,101,16,"9411"
1,0,102,16,"9411"
1,0,103,16,"9411"
1,0,104,16,"9411"
1,0,105,16,"9411"
1,0,106,16,"9411"
1,0,107,16,"9411"
1,0,108,16,"9411"
1,0,109,16,"9411"
1,0,110,16,"9411"
1,0,111,16,"9411"
1,0,112,16,"9411"
1,0,113,16,"9411"
1,0,114,16,"9411"
1,0,115,16,"9411"
1,0,116,16,"9411"
1,0,117,16,"9411"
1,0,118,16,"9411"
1,0,119,16,"9411"
1,0,120,16,"9411"
1,0,121,16,"9411"
1,0,122,16,"9411"
1,0,123,16,"9411"
1,0,124,16,"9411"
1,0,125,16,"9411"
1,0,126,16,"9411"
1,0,127,16,"9411"
1,0,128,16,"9411"
1,0,129,16,"9411"
1,0,130,16,"9411"
1,0,131,16,"9411"
1,0,132,16,"9411"
1,0,133,16,"9411"
1,0,134,16,"9411"
1,0,135,16,"9411"
1,0,136,16,"9411"
1,0,137,16,"9411"
1,0,138,16,"9411"
1,0,139,16,"9411"
1,0,140,16,"9411"
1,0,141,16,"9411"
1,0,142,16,"9411"
1,0,143,16,"9411"
1,0,144,16,"9411"
1,0,145,16,"9411"
1,0,146,16,"9411"
1,0,147,16,"9411"
1,0,148,16,"9411"
1,0,149,16,"9411"
1,0,150,16,"9411"
1,0,151,16,"9411"
1,0,152,16,"9411"
1,0,153,16,"9411"
1,0,154,16,"9411"
1,0,155,16,"9411"
1,0,156,16,"9411"
1,0,157,16,"9411"
1,0,158,16,"9411"
1,0,159,16,"9411"
1,44,160,16,"9411"
1,15,161,16,"9411"
1,30,162,16,"9411"
1,34,163,16,"9411"
1,108,164,16,"9411"
2,10,1,16,"9411"
2,0,2,16,"9411"
2,54,3,16,"9411"
2,108,4,16,"9411"
2,0,5,16,"9411"
2,0,6,16,"9411"
2,0,7,16,"9411"
2,0,8,16,"9411"
2,0,9,16,"9411"
2,0,10,16,"9411"
2,148,11,16,"9411"
2,0,12,16,"9411"
2,0,13,16,"9411"
2,0,14,16,"9411"
2,94,15,16,"9411"
2,113,16,16,"9411"
2,118,17,16,"9411"
2,369,18,16,"9411"
2,0,19,16,"9411"
2,0,20,16,"9411"
2,0,21,16,"9411"
2,0,22,16,"9411"
2,330,23,16,"9411"
2,94,24,16,"9411"
2,59,25,16,"9411"
2,39,26,16,"9411"
2,79,27,16,"9411"
2,153,28,16,"9411"
2,49,29,16,"9411"
2,194,30,16,"9411"
2,0,31,16,"9411"
2,103,32,16,"9411"
2,224,33,16,"9411"
2,138,34,16,"9411"
2,588,35,16,"9411"
2,0,36,16,"9411"
2,5,37,16,"9411"
2,194,38,16,"9411"
2,478,39,16,"9411"
2,15,40,16,"9411"
2,172,41,16,"9411"
2,0,42,16,"9411"
2,0,43,16,"9411"
2,138,44,16,"9411"
2,5,45,16,"9411"
2,0,46,16,"9411"
2,697,47,16,"9411"
2,94,48,16,"9411"
2,10,49,16,"9411"
2,0,50,16,"9411"
2,564,51,16,"9411"
2,340,52,16,"9411"
2,576,53,16,"9411"
2,165,54,16,"9411"
2,0,55,16,"9411"
2,0,56,16,"9411"
2,0,57,16,"9411"
2,39,58,16,"9411"
2,239,59,16,"9411"
2,0,60,16,"9411"
2,0,61,16,"9411"
2,231,62,16,"9411"
2,49,63,16,"9411"
2,224,64,16,"9411"
2,30,65,16,"9411"
2,0,66,16,"9411"
2,268,67,16,"9411"
2,123,68,16,"9411"
2,39,69,16,"9411"
2,298,70,16,"9411"
2,0,71,16,"9411"
2,202,72,16,"9411"
2,448,73,16,"9411"
2,39,74,16,"9411"
2,113,75,16,"9411"
2,108,76,16,"9411"
2,0,77,16,"9411"
2,369,78,16,"9411"
2,194,79,16,"9411"
2,148,80,16,"9411"
2,187,81,16,"9411"
2,10,82,16,"9411"
2,10,83,16,"9411"
2,0,84,16,"9411"
2,0,85,16,"9411"
2,0,86,16,"9411"
2,0,87,16,"9411"
2,84,88,16,"9411"
2,148,89,16,"9411"
2,118,90,16,"9411"
2,34,91,16,"9411"
2,0,92,16,"9411"
2,0,93,16,"9411"
1,0,1,20,"6098"
1,0,2,20,"6098"
1,5,3,20,"6098"
1,20,4,20,"6098"
1,0,5,20,"6098"
1,0,6,20,"6098"
1,0,7,20,"6098"
1,118,8,20,"6098"
1,77,9,20,"6098"
1,72,10,20,"6098"
1,46,11,20,"6098"
1,0,12,20,"6098"
1,0,13,20,"6098"
1,0,14,20,"6098"
1,0,15,20,"6098"
1,5,16,20,"6098"
1,0,17,20,"6098"
1,0,18,20,"6098"
1,0,19,20,"6098"
1,0,20,20,"6098"
1,0,21,20,"6098"
1,0,22,20,"6098"
1,0,23,20,"6098"
1,31,24,20,"6098"
1,118,25,20,"6098"
1,113,26,20,"6098"
1,46,27,20,"6098"
1,108,28,20,"6098"
1,0,29,20,"6098"
1,0,30,20,"6098"
1,0,31,20,"6098"
1,0,32,20,"6098"
1,0,33,20,"6098"
1,0,34,20,"6098"
1,0,35,20,"6098"
1,0,36,20,"6098"
1,0,37,20,"6098"
1,0,38,20,"6098"
1,0,39,20,"6098"
1,0,40,20,"6098"
1,0,41,20,"6098"
1,0,42,20,"6098"
1,0,43,20,"6098"
1,0,44,20,"6098"
1,0,45,20,"6098"
1,0,46,20,"6098"
1,0,47,20,"6098"
1,0,48,20,"6098"
1,0,49,20,"6098"
1,0,50,20,"6098"
1,0,51,20,"6098"
1,31,52,20,"6098"
1,0,53,20,"6098"
1,26,54,20,"6098"
1,0,55,20,"6098"
1,0,56,20,"6098"
1,0,57,20,"6098"
1,0,58,20,"6098"
1,0,59,20,"6098"
1,0,60,20,"6098"
1,36,61,20,"6098"
1,0,62,20,"6098"
1,0,63,20,"6098"
1,0,64,20,"6098"
1,0,65,20,"6098"
1,26,66,20,"6098"
1,0,67,20,"6098"
1,0,68,20,"6098"
1,0,69,20,"6098"
1,0,70,20,"6098"
1,0,71,20,"6098"
1,0,72,20,"6098"
1,0,73,20,"6098"
1,0,74,20,"6098"
1,0,75,20,"6098"
1,0,76,20,"6098"
1,0,77,20,"6098"
1,108,78,20,"6098"
1,128,79,20,"6098"
1,97,80,20,"6098"
1,0,81,20,"6098"
1,20,82,20,"6098"
1,123,83,20,"6098"
1,0,84,20,"6098"
1,279,85,20,"6098"
1,0,86,20,"6098"
1,0,87,20,"6098"
1,0,88,20,"6098"
1,0,89,20,"6098"
1,0,90,20,"6098"
1,0,91,20,"6098"
1,0,92,20,"6098"
2,0,1,20,"6098"
2,0,2,20,"6098"
2,0,3,20,"6098"
2,41,4,20,"6098"
2,5,5,20,"6098"
2,20,6,20,"6098"
2,82,7,20,"6098"
2,133,8,20,"6098"
2,82,9,20,"6098"
2,72,10,20,"6098"
2,0,11,20,"6098"
2,0,12,20,"6098"
2,0,13,20,"6098"
2,128,14,20,"6098"
2,118,15,20,"6098"
2,159,16,20,"6098"
2,317,17,20,"6098"
2,404,18,20,"6098"
2,172,19,20,"6098"
2,179,20,20,"6098"
2,535,21,20,"6098"
2,364,22,20,"6098"
2,0,23,20,"6098"
2,148,24,20,"6098"
2,0,25,20,"6098"
2,138,26,20,"6098"
2,353,27,20,"6098"
2,0,28,20,"6098"
2,287,29,20,"6098"
2,497,30,20,"6098"
2,333,31,20,"6098"
2,248,32,20,"6098"
2,425,33,20,"6098"
2,425,34,20,"6098"
2,353,35,20,"6098"
2,148,36,20,"6098"
2,364,37,20,"6098"
2,10,38,20,"6098"
2,0,39,20,"6098"
2,0,40,20,"6098"
2,210,41,20,"6098"
2,476,42,20,"6098"
2,353,43,20,"6098"
2,486,44,20,"6098"
2,333,45,20,"6098"
2,415,46,20,"6098"
2,87,47,20,"6098"
2,0,48,20,"6098"
2,0,49,20,"6098"
2,0,50,20,"6098"
2,0,51,20,"6098"
2,0,52,20,"6098"
2,0,53,20,"6098"
2,0,54,20,"6098"
2,0,55,20,"6098"
2,0,56,20,"6098"
2,256,57,20,"6098"
2,435,58,20,"6098"
2,256,59,20,"6098"
2,466,60,20,"6098"
2,466,61,20,"6098"
2,404,62,20,"6098"
2,271,63,20,"6098"
2,404,64,20,"6098"
2,72,65,20,"6098"
2,456,66,20,"6098"
2,343,67,20,"6098"
2,0,68,20,"6098"
2,0,69,20,"6098"
2,364,70,20,"6098"
2,123,71,20,"6098"
2,353,72,20,"6098"
2,218,73,20,"6098"
2,36,74,20,"6098"
2,310,75,20,"6098"
2,302,76,20,"6098"
2,102,77,20,"6098"
2,364,78,20,"6098"
2,394,79,20,"6098"
2,325,80,20,"6098"
2,36,81,20,"6098"
2,248,82,20,"6098"
2,364,83,20,"6098"
2,0,84,20,"6098"
2,0,85,20,"6098"
2,0,86,20,"6098"
2,87,87,20,"6098"
2,218,88,20,"6098"
2,302,89,20,"6098"
2,225,90,20,"6098"
2,0,91,20,"6098"
2,0,92,20,"6098"
2,0,93,20,"6098"
2,0,94,20,"6098"
2,0,95,20,"6098"
2,218,96,20,"6098"
2,364,97,20,"6098"
2,415,98,20,"6098"
2,404,99,20,"6098"
2,333,100,20,"6098"
2,637,101,20,"6098"
2,202,102,20,"6098"
2,497,103,20,"6098"
2,374,104,20,"6098"
2,256,105,20,"6098"
1,0,1,9,"15218"
1,0,2,9,"15218"
1,5,3,9,"15218"
1,0,4,9,"15218"
1,0,5,9,"15218"
1,0,6,9,"15218"
1,0,7,9,"15218"
1,10,8,9,"15218"
1,5,9,9,"15218"
1,138,10,9,"15218"
1,0,11,9,"15218"
1,0,12,9,"15218"
1,0,13,9,"15218"
1,0,14,9,"15218"
1,108,15,9,"15218"
1,343,16,9,"15218"
1,0,17,9,"15218"
1,0,18,9,"15218"
1,0,19,9,"15218"
1,0,20,9,"15218"
1,0,21,9,"15218"
1,0,22,9,"15218"
1,0,23,9,"15218"
1,0,24,9,"15218"
1,0,25,9,"15218"
1,0,26,9,"15218"
1,72,27,9,"15218"
1,31,28,9,"15218"
1,36,29,9,"15218"
1,0,30,9,"15218"
1,0,31,9,"15218"
1,0,32,9,"15218"
1,0,33,9,"15218"
1,0,34,9,"15218"
1,0,35,9,"15218"
1,0,36,9,"15218"
1,0,37,9,"15218"
1,0,38,9,"15218"
1,0,39,9,"15218"
1,0,40,9,"15218"
1,0,41,9,"15218"
1,0,42,9,"15218"
1,0,43,9,"15218"
1,0,44,9,"15218"
1,0,45,9,"15218"
1,0,46,9,"15218"
1,0,47,9,"15218"
1,0,48,9,"15218"
1,0,49,9,"15218"
1,0,50,9,"15218"
1,26,51,9,"15218"
1,0,52,9,"15218"
1,15,53,9,"15218"
1,225,54,9,"15218"
1,0,55,9,"15218"
1,10,56,9,"15218"
1,210,57,9,"15218"
1,87,58,9,"15218"
1,82,59,9,"15218"
1,233,60,9,"15218"
1,108,61,9,"15218"
1,15,62,9,"15218"
1,5,63,9,"15218"
1,0,64,9,"15218"
1,0,65,9,"15218"
1,92,66,9,"15218"
1,128,67,9,"15218"
1,0,68,9,"15218"
1,294,69,9,"15218"
1,92,70,9,"15218"
1,302,71,9,"15218"
1,0,72,9,"15218"
1,0,73,9,"15218"
1,0,74,9,"15218"
1,0,75,9,"15218"
1,271,76,9,"15218"
1,5,77,9,"15218"
1,36,78,9,"15218"
1,0,79,9,"15218"
1,0,80,9,"15218"
1,0,81,9,"15218"
1,97,82,9,"15218"
1,72,83,9,"15218"
1,72,84,9,"15218"
1,0,85,9,"15218"
1,0,86,9,"15218"
1,0,87,9,"15218"
1,82,88,9,"15218"
1,586,89,9,"15218"
1,56,90,9,"15218"
1,0,91,9,"15218"
1,72,92,9,"15218"
1,0,93,9,"15218"
1,0,94,9,"15218"
1,51,95,9,"15218"
1,0,96,9,"15218"
1,0,97,9,"15218"
1,0,98,9,"15218"
1,82,99,9,"15218"
1,343,100,9,"15218"
1,195,101,9,"15218"
1,0,102,9,"15218"
1,0,103,9,"15218"
1,0,104,9,"15218"
1,0,105,9,"15218"
1,0,106,9,"15218"
1,0,107,9,"15218"
1,5,108,9,"15218"
1,61,109,9,"15218"
1,0,110,9,"15218"
1,0,111,9,"15218"
1,0,112,9,"15218"
1,0,113,9,"15218"
1,0,114,9,"15218"
1,0,115,9,"15218"
1,0,116,9,"15218"
1,0,117,9,"15218"
1,0,118,9,"15218"
1,0,119,9,"15218"
1,0,120,9,"15218"
1,0,121,9,"15218"
1,0,122,9,"15218"
1,0,123,9,"15218"
1,0,124,9,"15218"
1,0,125,9,"15218"
1,0,126,9,"15218"
1,0,127,9,"15218"
1,0,128,9,"15218"
1,0,129,9,"15218"
1,0,130,9,"15218"
1,0,131,9,"15218"
1,0,132,9,"15218"
1,0,133,9,"15218"
1,0,134,9,"15218"
1,0,135,9,"15218"
1,0,136,9,"15218"
1,0,137,9,"15218"
1,0,138,9,"15218"
1,0,139,9,"15218"
1,0,140,9,"15218"
1,0,141,9,"15218"
1,0,142,9,"15218"
1,0,143,9,"15218"
1,0,144,9,"15218"
1,0,145,9,"15218"
1,0,146,9,"15218"
1,0,147,9,"15218"
1,0,148,9,"15218"
1,0,149,9,"15218"
1,0,150,9,"15218"
1,0,151,9,"15218"
1,0,152,9,"15218"
1,0,153,9,"15218"
1,0,154,9,"15218"
1,0,155,9,"15218"
1,0,156,9,"15218"
1,0,157,9,"15218"
1,0,158,9,"15218"
1,0,159,9,"15218"
1,0,160,9,"15218"
1,5,161,9,"15218"
1,36,162,9,"15218"
1,0,163,9,"15218"
1,0,164,9,"15218"
2,0,1,9,"15218"
2,0,2,9,"15218"
2,0,3,9,"15218"
2,67,4,9,"15218"
2,118,5,9,"15218"
2,102,6,9,"15218"
2,31,7,9,"15218"
2,0,8,9,"15218"
2,0,9,9,"15218"
2,0,10,9,"15218"
2,0,11,9,"15218"
2,0,12,9,"15218"
2,0,13,9,"15218"
2,0,14,9,"15218"
2,123,15,9,"15218"
2,218,16,9,"15218"
2,0,17,9,"15218"
2,0,18,9,"15218"
2,0,19,9,"15218"
2,0,20,9,"15218"
2,0,21,9,"15218"
2,0,22,9,"15218"
2,77,23,9,"15218"
2,61,24,9,"15218"
2,497,25,9,"15218"
2,497,26,9,"15218"
2,486,27,9,"15218"
2,0,28,9,"15218"
2,195,29,9,"15218"
2,317,30,9,"15218"
2,172,31,9,"15218"
2,0,32,9,"15218"
2,108,33,9,"15218"
2,148,34,9,"15218"
2,113,35,9,"15218"
2,0,36,9,"15218"
2,77,37,9,"15218"
2,561,38,9,"15218"
2,343,39,9,"15218"
2,77,40,9,"15218"
2,179,41,9,"15218"
2,353,42,9,"15218"
2,325,43,9,"15218"
2,0,44,9,"15218"
2,0,45,9,"15218"
2,67,46,9,"15218"
2,159,47,9,"15218"
2,143,48,9,"15218"
2,0,49,9,"15218"
2,51,50,9,"15218"
2,202,51,9,"15218"
2,0,52,9,"15218"
2,154,53,9,"15218"
2,56,54,9,"15218"
2,256,55,9,"15218"
2,10,56,9,"15218"
2,271,57,9,"15218"
2,456,58,9,"15218"
2,72,59,9,"15218"
2,67,60,9,"15218"
2,133,61,9,"15218"
2,0,62,9,"15218"
2,0,63,9,"15218"
2,10,64,9,"15218"
2,0,65,9,"15218"
2,0,66,9,"15218"
2,0,67,9,"15218"
2,0,68,9,"15218"
2,164,69,9,"15218"
2,10,70,9,"15218"
2,225,71,9,"15218"
2,415,72,9,"15218"
2,187,73,9,"15218"
2,0,74,9,"15218"
2,0,75,9,"15218"
2,0,76,9,"15218"
2,0,77,9,"15218"
2,15,78,9,"15218"
2,256,79,9,"15218"
2,248,80,9,"15218"
2,0,81,9,"15218"
2,159,82,9,"15218"
2,0,83,9,"15218"
2,0,84,9,"15218"
2,241,85,9,"15218"
2,123,86,9,"15218"
2,404,87,9,"15218"
2,187,88,9,"15218"
2,123,89,9,"15218"
2,10,90,9,"15218"
2,0,91,9,"15218"
2,241,92,9,"15218"
2,435,93,9,"15218"
2,67,94,9,"15218"
2,0,95,9,"15218"
2,0,96,9,"15218"
2,0,97,9,"15218"
1,0,1,11,"13578"
1,0,2,11,"13578"
1,0,3,11,"13578"
1,0,4,11,"13578"
1,0,5,11,"13578"
1,32,6,11,"13578"
1,64,7,11,"13578"
1,0,8,11,"13578"
1,0,9,11,"13578"
1,0,10,11,"13578"
1,0,11,11,"13578"
1,0,12,11,"13578"
1,69,13,11,"13578"
1,91,14,11,"13578"
1,128,15,11,"13578"
1,16,16,11,"13578"
1,43,17,11,"13578"
1,219,18,11,"13578"
1,267,19,11,"13578"
1,251,20,11,"13578"
1,203,21,11,"13578"
1,243,22,11,"13578"
1,485,23,11,"13578"
1,187,24,11,"13578"
1,307,25,11,"13578"
1,27,26,11,"13578"
1,64,27,11,"13578"
1,75,28,11,"13578"
1,5,29,11,"13578"
1,69,30,11,"13578"
1,59,31,11,"13578"
1,11,32,11,"13578"
1,85,33,11,"13578"
1,0,34,11,"13578"
1,107,35,11,"13578"
1,368,36,11,"13578"
1,85,37,11,"13578"
1,75,38,11,"13578"
1,227,39,11,"13578"
1,235,40,11,"13578"
1,203,41,11,"13578"
1,123,42,11,"13578"
1,53,43,11,"13578"
1,307,44,11,"13578"
1,235,45,11,"13578"
1,155,46,11,"13578"
1,155,47,11,"13578"
1,32,48,11,"13578"
1,155,49,11,"13578"
1,165,50,11,"13578"
1,59,51,11,"13578"
1,117,52,11,"13578"
1,171,53,11,"13578"
1,357,54,11,"13578"
1,165,55,11,"13578"
1,144,56,11,"13578"
1,16,57,11,"13578"
1,21,58,11,"13578"
1,331,59,11,"13578"
1,11,60,11,"13578"
1,91,61,11,"13578"
1,96,62,11,"13578"
1,368,63,11,"13578"
1,117,64,11,"13578"
1,112,65,11,"13578"
1,11,66,11,"13578"
1,179,67,11,"13578"
1,53,68,11,"13578"
1,0,69,11,"13578"
1,85,70,11,"13578"
1,133,71,11,"13578"
1,259,72,11,"13578"
1,291,73,11,"13578"
1,11,74,11,"13578"
1,91,75,11,"13578"
1,43,76,11,"13578"
1,69,77,11,"13578"
1,315,78,11,"13578"
1,112,79,11,"13578"
1,227,80,11,"13578"
1,421,81,11,"13578"
1,123,82,11,"13578"
1,139,83,11,"13578"
1,117,84,11,"13578"
1,339,85,11,"13578"
1,267,86,11,"13578"
1,259,87,11,"13578"
1,69,88,11,"13578"
1,165,89,11,"13578"
1,339,90,11,"13578"
1,517,91,11,"13578"
1,27,92,11,"13578"
1,85,93,11,"13578"
1,195,94,11,"13578"
1,203,95,11,"13578"
1,123,96,11,"13578"
1,179,97,11,"13578"
1,149,98,11,"13578"
1,323,99,11,"13578"
1,11,100,11,"13578"
1,133,101,11,"13578"
2,0,1,11,"13578"
2,5,2,11,"13578"
2,0,3,11,"13578"
2,0,4,11,"13578"
2,5,5,11,"13578"
2,59,6,11,"13578"
2,37,7,11,"13578"
2,0,8,11,"13578"
2,219,9,11,"13578"
2,315,10,11,"13578"
2,323,11,11,"13578"
2,123,12,11,"13578"
2,357,13,11,"13578"
2,331,14,11,"13578"
2,16,15,11,"13578"
2,75,16,11,"13578"
2,203,17,11,"13578"
2,219,18,11,"13578"
2,75,19,11,"13578"
2,315,20,11,"13578"
2,315,21,11,"13578"
2,149,22,11,"13578"
2,133,23,11,"13578"
2,219,24,11,"13578"
2,544,25,11,"13578"
2,85,26,11,"13578"
2,128,27,11,"13578"
2,0,28,11,"13578"
2,101,29,11,"13578"
2,283,30,11,"13578"
2,291,31,11,"13578"
2,267,32,11,"13578"
2,227,33,11,"13578"
2,259,34,11,"13578"
2,64,35,11,"13578"
2,123,36,11,"13578"
2,48,37,11,"13578"
2,123,38,11,"13578"
2,123,39,11,"13578"
2,453,40,11,"13578"
2,339,41,11,"13578"
2,299,42,11,"13578"
2,133,43,11,"13578"
2,291,44,11,"13578"
2,96,45,11,"13578"
2,211,46,11,"13578"
2,299,47,11,"13578"
2,37,48,11,"13578"
2,0,49,11,"13578"
2,69,50,11,"13578"
2,275,51,11,"13578"
2,331,52,11,"13578"
2,211,53,11,"13578"
2,357,54,11,"13578"
2,96,55,11,"13578"
2,123,56,11,"13578"
2,453,57,11,"13578"
2,149,58,11,"13578"
2,347,59,11,"13578"
2,107,60,11,"13578"
2,5,61,11,"13578"
2,0,62,11,"13578"
2,0,63,11,"13578"
2,69,64,11,"13578"
2,5,65,11,"13578"
2,139,66,11,"13578"
2,347,67,11,"13578"
2,227,68,11,"13578"
2,53,69,11,"13578"
2,149,70,11,"13578"
2,267,71,11,"13578"
2,323,72,11,"13578"
2,117,73,11,"13578"
2,75,74,11,"13578"
2,0,75,11,"13578"
2,101,76,11,"13578"
2,299,77,11,"13578"
2,331,78,11,"13578"
2,69,79,11,"13578"
2,27,80,11,"13578"
2,0,81,11,"13578"
1,0,1,11,"13590"
1,0,2,11,"13590"
1,5,3,11,"13590"
1,64,4,11,"13590"
1,80,5,11,"13590"
1,123,6,11,"13590"
1,107,7,11,"13590"
1,32,8,11,"13590"
1,107,9,11,"13590"
1,32,10,11,"13590"
1,5,11,11,"13590"
1,96,12,11,"13590"
1,0,13,11,"13590"
1,160,14,11,"13590"
1,5,15,11,"13590"
1,91,16,11,"13590"
1,123,17,11,"13590"
1,48,18,11,"13590"
1,107,19,11,"13590"
1,11,20,11,"13590"
1,0,21,11,"13590"
1,0,22,11,"13590"
1,171,23,11,"13590"
1,64,24,11,"13590"
1,59,25,11,"13590"
1,171,26,11,"13590"
1,251,27,11,"13590"
1,195,28,11,"13590"
1,160,29,11,"13590"
1,251,30,11,"13590"
1,139,31,11,"13590"
1,275,32,11,"13590"
1,389,33,11,"13590"
1,195,34,11,"13590"
1,283,35,11,"13590"
1,259,36,11,"13590"
1,195,37,11,"13590"
1,411,38,11,"13590"
1,307,39,11,"13590"
1,251,40,11,"13590"
1,389,41,11,"13590"
1,379,42,11,"13590"
1,389,43,11,"13590"
1,43,44,11,"13590"
1,0,45,11,"13590"
1,0,46,11,"13590"
1,0,47,11,"13590"
1,0,48,11,"13590"
1,0,49,11,"13590"
1,0,50,11,"13590"
1,0,51,11,"13590"
1,0,52,11,"13590"
1,0,53,11,"13590"
1,0,54,11,"13590"
1,0,55,11,"13590"
1,0,56,11,"13590"
1,0,57,11,"13590"
1,0,58,11,"13590"
1,0,59,11,"13590"
1,0,60,11,"13590"
1,0,61,11,"13590"
1,0,62,11,"13590"
1,0,63,11,"13590"
1,0,64,11,"13590"
1,0,65,11,"13590"
1,0,66,11,"13590"
1,48,67,11,"13590"
1,211,68,11,"13590"
1,411,69,11,"13590"
1,315,70,11,"13590"
1,267,71,11,"13590"
1,475,72,11,"13590"
1,259,73,11,"13590"
1,267,74,11,"13590"
1,107,75,11,"13590"
1,32,76,11,"13590"
1,5,77,11,"13590"
1,0,78,11,"13590"
1,0,79,11,"13590"
1,0,80,11,"13590"
1,0,81,11,"13590"
1,11,82,11,"13590"
1,0,83,11,"13590"
1,0,84,11,"13590"
1,0,85,11,"13590"
1,357,86,11,"13590"
1,557,87,11,"13590"
1,275,88,11,"13590"
1,432,89,11,"13590"
1,357,90,11,"13590"
1,517,91,11,"13590"
1,453,92,11,"13590"
1,96,93,11,"13590"
1,0,94,11,"13590"
1,0,95,11,"13590"
1,0,96,11,"13590"
1,0,97,11,"13590"
1,0,98,11,"13590"
1,0,99,11,"13590"
1,0,100,11,"13590"
1,117,101,11,"13590"
2,0,1,11,"13590"
2,0,2,11,"13590"
2,5,3,11,"13590"
2,0,4,11,"13590"
2,0,5,11,"13590"
2,48,6,11,"13590"
2,64,7,11,"13590"
2,171,8,11,"13590"
2,80,9,11,"13590"
2,227,10,11,"13590"
2,235,11,11,"13590"
2,187,12,11,"13590"
2,0,13,11,"13590"
2,0,14,11,"13590"
2,331,15,11,"13590"
2,421,16,11,"13590"
2,43,17,11,"13590"
