class,order,family,genus,species,common_name,adult_body_mass_g,maximum_longevity_y,gestation_d
Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,Antarctic Fur Seal,67979.43,30.6,260.152
Mammalia,Carnivora,Otariidae,Arctocephalus,philippii,Juan Fernandez Fur Seal,94999.99,23,365.28
Mammalia,Carnivora,Otariidae,Arctocephalus,pusillus,Brown Fur Seal,127551,32.1,357.83
Mammalia,Carnivora,Otariidae,Arctocephalus,townsendi,Guadalupe Fur Seal,101063.71,30.6,246.38
Mammalia,Carnivora,Otariidae,Arctocephalus,tropicalis,Subantarctic Fur Seal,71111.275,23,357.623
Mammalia,Carnivora,Otariidae,Callorhinus,ursinus,Northern Fur Seal,55464.82,35,254.74932
Mammalia,Carnivora,Otariidae,Eumetopias,jubatus,Steller Sea Lion,382466.74,32.8,308.05
Mammalia,Carnivora,Otariidae,Neophoca,cinerea,Australian Sealion,189274.99,24.1,311.7815
Mammalia,Carnivora,Otariidae,Otaria,flavescens,South American Sealion,193670.53,29,357.335
Mammalia,Carnivora,Otariidae,Phocarctos,hookeri,New Zealand Sealion,273499.99,23,365
Mammalia,Carnivora,Otariidae,Zalophus,californianus,California Sealion,158597.43,35.7,334.84
Mammalia,Carnivora,Otariidae,Zalophus,japonicus,Japanese Sealion,158597.43,35.7,334.84
Mammalia,Carnivora,Otariidae,Zalophus,wollebaeki,Galapagos Sea Lion,158597.43,35.7,334.84
Mammalia,Carnivora,Phocidae,Cystophora,cristata,Hooded Seal,245448.405,35,334.58
Mammalia,Carnivora,Phocidae,Erignathus,barbatus,Bearded Seal,283333.33,31.4525,275.16878
Mammalia,Carnivora,Phocidae,Halichoerus,grypus,Gray Seal,197570.01,46.6725,291.225
Mammalia,Carnivora,Phocidae,Histriophoca,fasciata,Ribbon Seal,68250,31,299.18
Mammalia,Carnivora,Phocidae,Hydrurga,leptonyx,Leopard seal,375671.075,26,289.142
Mammalia,Carnivora,Phocidae,Leptonychotes,weddellii,Weddell Seal,410833.335,25,312.01
Mammalia,Carnivora,Phocidae,Lobodon,carcinophaga,Crabeater Seal,238333.33,39,269.81
Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,Northern Elephant Seal,914528.74,20.29166667,290.63
Mammalia,Carnivora,Phocidae,Mirounga,leonina,Southern Elephant Seal,1.40E+06,23,237.77834
Mammalia,Carnivora,Phocidae,Monachus,monachus,Mediterranean Monk Seal,284940.665,23.7,319.47
Mammalia,Carnivora,Phocidae,Monachus,schauinslandi,Hawaiian Monk Seal,197758.36,30,344.15
Mammalia,Carnivora,Phocidae,Monachus,tropicalis,Caribbean Monk Seal,197758.36,20,365
Mammalia,Carnivora,Phocidae,Ommatophoca,rossii,Ross Seal,197959.395,21,334.84
Mammalia,Carnivora,Phocidae,Pagophilus,groenlandicus,Harp Seal,141125,42,242.9
Mammalia,Carnivora,Phocidae,Phoca,largha,Spotted Seal,93097.92,47.6,270.7703
Mammalia,Carnivora,Phocidae,Phoca,vitulina,Harbor Seal,94283.33,47.6,253.5703
Mammalia,Carnivora,Phocidae,Pusa,caspica,Caspian Seal,86658.33,50,288.95
Mammalia,Carnivora,Phocidae,Pusa,hispida,Ringed Seal,88070,46,251
Mammalia,Carnivora,Phocidae,Pusa,sibirica,Baikal Seal,89499.99,56,275.777
Mammalia,Carnivora,Procyonidae,Bassaricyon,alleni,Allen's Olingo,1238.75,25.25,75.3341
Mammalia,Carnivora,Procyonidae,Bassaricyon,gabbii,Olingo,1242.5,25.25,75.3341
Mammalia,Carnivora,Procyonidae,Bassariscus,astutus,Ringtail,1010.37,19,54.23
Mammalia,Carnivora,Procyonidae,Bassariscus,sumichrasti,Cacomistle,906,24,64.7187
Mammalia,Carnivora,Procyonidae,Nasua,narica,White-nosed Coati,3750,26.4,77.91616
Mammalia,Carnivora,Procyonidae,Nasua,nasua,South American Coati,4000,23.7,74.03
Mammalia,Carnivora,Procyonidae,Potos,flavus,Kinkajou,2420.905,38.4,115.9
Mammalia,Carnivora,Procyonidae,Procyon,cancrivorus,Crab-eating Raccoon,6270,19,66.175
Mammalia,Carnivora,Procyonidae,Procyon,lotor,Raccoon,5075,21,63.91434
Mammalia,Carnivora,Ursidae,Ailuropoda,melanoleuca,Giant Panda,117500,36.8,131.17916
Mammalia,Carnivora,Ursidae,Helarctos,malayanus,Sun bear,46000,35.9,98.34
Mammalia,Carnivora,Ursidae,Melursus,ursinus,Sloth Bear,99999.99,40,198
Mammalia,Carnivora,Ursidae,Tremarctos,ornatus,Spectacled Bear,109250,39.25833333,225.54794
Mammalia,Carnivora,Ursidae,Ursus,americanus,American Black Bear,132405,34,91.008125
Mammalia,Carnivora,Ursidae,Ursus,arctos,Brown Bear,240500,50,103
Mammalia,Carnivora,Ursidae,Ursus,maritimus,Polar Bear,371703.81,45,147.4159375
Mammalia,Carnivora,Ursidae,Ursus,thibetanus,Asian Black Bear,99714.19,39.2,213.052
Mammalia,Carnivora,Viverridae,Arctictis,binturong,Binturong,12999.99,27.2,92
Mammalia,Carnivora,Viverridae,Arctogalidia,trivirgata,Small-toothed Palm Civet,2250,16.1,45.654
Mammalia,Carnivora,Viverridae,Chrotogale,owstoni,Owston's Palm Civet,3258.855,12.64166667,60.872
Mammalia,Carnivora,Viverridae,Civettictis,civetta,African Civet,13666.67,28,68.4
Mammalia,Carnivora,Viverridae,Genetta,genetta,Common Genet,1866.67,34,76.09
Mammalia,Carnivora,Viverridae,Genetta,pardina,Pardine Genet,1820,21.3,70.61152
Mammalia,Carnivora,Viverridae,Genetta,poensis,King Genet,1820,21.3,70.61152
Mammalia,Carnivora,Viverridae,Genetta,tigrina,Cape Genet,1760,21.3,70.61152
Mammalia,Carnivora,Viverridae,Paradoxurus,hermaphroditus,Asian Palm Civet,3180,25,60
Mammalia,Carnivora,Viverridae,Viverra,civettina,Malabar Large-spotted Civet,12871.125,28,68.4
Mammalia,Carnivora,Viverridae,Viverra,zibetha,Large Indian Civet,10000,21.7,80.3
Mammalia,Cetacea,Balaenidae,Balaena,mysticetus,Bowhead,8.00E+07,211,379.9
Mammalia,Cetacea,Balaenidae,Eubalaena,australis,Southern Right Whale,2.30E+07,70,363.49
Mammalia,Cetacea,Balaenidae,Eubalaena,glacialis,North Atlantic Right Whale,2.30E+07,67,347.98
Mammalia,Cetacea,Balaenidae,Eubalaena,japonica,North Pacific Right Whale,2.30E+07,67,350.007
Mammalia,Cetacea,Balaenopteridae,Balaenoptera,acutorostrata,Common Minke Whale,7.50E+06,50,306.6127
Mammalia,Cetacea,Balaenopteridae,Balaenoptera,bonaerensis,Antarctic Minke Whale,7.50E+06,73,304.4
Mammalia,Cetacea,Balaenopteridae,Balaenoptera,borealis,Sei Whale,2.00E+07,74,345.9852
Mammalia,Cetacea,Balaenopteridae,Balaenoptera,edeni,Bryde's Whale,2.00E+07,72,376
Mammalia,Cetacea,Balaenopteridae,Balaenoptera,musculus,Blue Whale,1.49E+08,110,326.97
Mammalia,Cetacea,Balaenopteridae,Balaenoptera,physalus,Fin Whale,3.88E+07,116,342
Mammalia,Cetacea,Balaenopteridae,Megaptera,novaeangliae,Humpback Whale,3.00E+07,95,348.83674
Mammalia,Cetacea,Delphinidae,Cephalorhynchus,commersonii,Commerson's Dolphin,68700,25.8,365.232
Mammalia,Cetacea,Delphinidae,Cephalorhynchus,hectori,Hector's Dolphin,49999.99,20,334.84
Mammalia,Cetacea,Delphinidae,Delphinus,capensis,Long-beaked Common Dolphin,77818.345,29.025,315.81
Mammalia,Cetacea,Delphinidae,Delphinus,delphis,Short-beaked Common Dolphin,77818.345,29.025,296.89
Mammalia,Cetacea,Delphinidae,Globicephala,macrorhynchus,Short-finned Pilot Whale,726000,63,452
Mammalia,Cetacea,Delphinidae,Globicephala,melas,Long-finned Pilot Whale,1.06E+06,60,453.4514
Mammalia,Cetacea,Delphinidae,Grampus,griseus,Risso's Dolphin,425000,42.5,365.116
Mammalia,Cetacea,Delphinidae,Lagenodelphis,hosei,Fraser's Dolphin,164000,16,334.796
Mammalia,Cetacea,Delphinidae,Lagenorhynchus,acutus,Atlantic White-sided Dolphin,186517.55,27,319.37
Mammalia,Cetacea,Delphinidae,Lagenorhynchus,albirostris,White-beaked Dolphin,183317.43,13,334.7
Mammalia,Cetacea,Delphinidae,Lagenorhynchus,australis,Peale's Dolphin,180000,13,334.7
Mammalia,Cetacea,Delphinidae,Lagenorhynchus,cruciger,Hourglass Dolphin,72400,46,365.256
Mammalia,Cetacea,Delphinidae,Lagenorhynchus,obliquidens,Pacific White-sided Dolphin,103000,46,319.01
Mammalia,Cetacea,Delphinidae,Lagenorhynchus,obscurus,Dusky Dolphin,80000,36,350.49334
Mammalia,Cetacea,Delphinidae,Lissodelphis,borealis,Northern Right Whale Dolphin,113000,42,365.28
Mammalia,Cetacea,Delphinidae,Orcaella,brevirostris,Irrawady Dolphin,189999.995,30,426
Mammalia,Cetacea,Delphinidae,Orcinus,orca,Killer Whale,4.30E+06,100,454.72102
Mammalia,Cetacea,Delphinidae,Peponocephala,electra,Melon-headed Whale,206000,47,365.116
Mammalia,Cetacea,Delphinidae,Pseudorca,crassidens,False Killer Whale,1.36E+06,62.5,454.10512
Mammalia,Cetacea,Delphinidae,Sotalia,fluviatilis,Tucuxi,46666.685,35,330.2526
Mammalia,Cetacea,Delphinidae,Sousa,chinensis,Indo-Pacific Humpbacked Dolphin,279999.99,24.95,365.28
Mammalia,Cetacea,Delphinidae,Sousa,teuszii,Atlantic Humpbacked Dolphin,100000,20,365.28
Mammalia,Cetacea,Delphinidae,Stenella,attenuata,Pantropical Spotted Dolphin,112500,46,345.095
Mammalia,Cetacea,Delphinidae,Stenella,clymene,Clymene Dolphin,75000,29.025,319.4722
Mammalia,Cetacea,Delphinidae,Stenella,coeruleoalba,Striped Dolphin,122950,57.5,368.2756
Mammalia,Cetacea,Delphinidae,Stenella,longirostris,Spinner Dolphin,72666.665,29.025,316.5344
Mammalia,Cetacea,Delphinidae,Tursiops,aduncus,Indo-Pacific Bottlenose Dolphin,141150,53,365
Mammalia,Cetacea,Delphinidae,Tursiops,truncatus,Bottlenose Dolphin,230000,53,365
Mammalia,Cetacea,Eschrichtiidae,Eschrichtius,robustus,Gray Whale,2.73E+07,77,379.9
Mammalia,Cetacea,Iniidae,Inia,geoffrensis,Amazon River Dolphin,98500,31.3,299.18588
Mammalia,Cetacea,Iniidae,Lipotes,vexillifer,Baiji,97819.16,24,319.474
Mammalia,Cetacea,Iniidae,Pontoporia,blainvillei,Franciscana,40416.66,16,329.62556
Mammalia,Cetacea,Monodontidae,Delphinapterus,leucas,Beluga,1.38E+06,40,409.05984
Mammalia,Cetacea,Monodontidae,Monodon,monoceros,Narwhal,938126.44,50,450
Mammalia,Cetacea,Phocoenidae,Neophocaena,phocaenoides,Finless Porpoise,32500,33,319.578
Mammalia,Cetacea,Phocoenidae,Phocoena,phocoena,Harbor Porpoise,52730.93,20.4,307.013125
Mammalia,Cetacea,Phocoenidae,Phocoenoides,dalli,Dall's Porpoise,106042.53,22,346.74
Mammalia,Cetacea,Physeteridae,Kogia,breviceps,Pygmy Sperm Whale,424600,17,334.796
Mammalia,Cetacea,Physeteridae,Physeter,catodon,Sperm Whale,1.01E+07,100,464.62
Mammalia,Cetacea,Platanistidae,Platanista,gangetica,Ganges River Dolphin,86500,28,319.6
Mammalia,Cetacea,Platanistidae,Platanista,minor,Indus River Dolphin,84000,28,308.1645
Mammalia,Cetacea,Ziphiidae,Berardius,arnuxii,Arnoux's Beaked Whale,7.00E+06,84,304.38
Mammalia,Cetacea,Ziphiidae,Berardius,bairdii,Baird's Beaked Whale,1.14E+07,84,446.49612
Mammalia,Cetacea,Ziphiidae,Hyperoodon,ampullatus,Northern Bottlenose Whale,5.35E+06,37,365
Mammalia,Cetacea,Ziphiidae,Hyperoodon,planifrons,Southern Bottlenose Whale,5.44E+06,37,197.855
Mammalia,Cetacea,Ziphiidae,Ziphius,cavirostris,Cuvier's Beaked Whale,2.95E+06,62,365
Mammalia,Chiroptera,Emballonuridae,Peropteryx,macrotis,Lesser Dog-like Bat,230.99,19.4,129.27
Mammalia,Chiroptera,Emballonuridae,Peropteryx,trinitatis,Trinidad Dog-like Bat,5.68,19.4,129.27
Mammalia,Chiroptera,Emballonuridae,Taphozous,achates,Indonesian Tomb Bat,25.99,20,121.76
Mammalia,Chiroptera,Emballonuridae,Taphozous,georgianus,Sharp-nosed Tomb Bat,24.43,5,99.055
Mammalia,Chiroptera,Emballonuridae,Taphozous,melanopogon,Black-bearded Tomb Bat,25.99,20,121.76
Mammalia,Chiroptera,Emballonuridae,Taphozous,troughtoni,Troughton's Tomb Bat,27.475,5,99.055
Mammalia,Chiroptera,Hipposideridae,Hipposideros,commersoni,Commerson's Leaf-nosed Bat,109.995,12,136.05
Mammalia,Chiroptera,Hipposideridae,Hipposideros,fulvus,Fulvus Leaf-nosed Bat,8.39,13,101.875
Mammalia,Chiroptera,Hipposideridae,Hipposideros,gigas,Giant Leaf-nosed Bat,115.42,12,136.05
Mammalia,Chiroptera,Hipposideridae,Hipposideros,thomensis,Sao Tome leaf-nosed Bat,109.995,12,136.05
Mammalia,Chiroptera,Megadermatidae,Macroderma,gigas,Australian False Vampire Bat,139,22.6,91.32
Mammalia,Chiroptera,Megadermatidae,Megaderma,lyra,Greater False Vampire Bat,38.935,14,151.04
Mammalia,Chiroptera,Megadermatidae,Megaderma,spasma,Lesser False Vampire Bat,38.6,14,150
Mammalia,Chiroptera,Molossidae,Chaerephon,pumilus,Little Free-tailed Bat,10.98,5,62.57
Mammalia,Chiroptera,Molossidae,Mops,midas,Midas' Free-tailed Bat,35,13,45.5
Mammalia,Chiroptera,Molossidae,Mormopterus,loriae,Loria's Mastiff Bat,8.12,6.491666667,106.86
Mammalia,Chiroptera,Molossidae,Mormopterus,planiceps,Southern Free-tailed Bat,9.24,6.491666667,106.86
Mammalia,Chiroptera,Molossidae,Tadarida,aegyptiaca,Egyptian Free-tailed Bat,20.5,10,120
Mammalia,Chiroptera,Molossidae,Tadarida,brasiliensis,Brazilian Free-tailed Bat (known as the Mexican Free-tailed Bat in North America,12.5,15,83.995
Mammalia,Chiroptera,Molossidae,Tadarida,insignis,East Asian Free-tailed Bat,35,13,45.5
Mammalia,Chiroptera,Molossidae,Tadarida,latouchei,La Touche's Free-tailed Bat,35,13,45.5
Mammalia,Chiroptera,Molossidae,Tadarida,teniotis,European Free-tailed Bat,35,13,45.5
Mammalia,Chiroptera,Natalidae,Natalus,jamaicensis,Jamaican Greater Funnel-eared Bat,4.7,20,244.85
Mammalia,Chiroptera,Natalidae,Natalus,major,Hispaniolan Greater Funnel-eared Bat,4.7,20,244.85
Mammalia,Chiroptera,Natalidae,Natalus,primus,Cuban Greater Funnel-eared Bat,4.7,20,244.85
Mammalia,Chiroptera,Natalidae,Natalus,stramineus,Mexican Greater Funnel-eared Bat,4.7,20,244.85
Mammalia,Chiroptera,Noctilionidae,Noctilio,albiventris,Lesser Bulldog Bat,44,13.80833333,35
Mammalia,Chiroptera,Noctilionidae,Noctilio,leporinus,Greater Bulldog Bat,44,13.80833333,35
Mammalia,Chiroptera,Phyllostomidae,Anoura,geoffroyi,Geoffroy's Tailless Bat,15.2,10,121.76
Mammalia,Chiroptera,Phyllostomidae,Artibeus,fraterculus,Fraternal Fruit-eating Bat,45.65,19.21666667,106.54
Mammalia,Chiroptera,Phyllostomidae,Artibeus,jamaicensis,Jamaican Fruit-eating Bat,46.1,19.21666667,106.54
Mammalia,Chiroptera,Phyllostomidae,Artibeus,lituratus,Great Fruit-eating Bat,46.1,19.21666667,106.54
Mammalia,Chiroptera,Phyllostomidae,Artibeus,obscurus,Dark Fruit-eating Bat,45.65,19.21666667,106.54
Mammalia,Chiroptera,Phyllostomidae,Carollia,perspicillata,Seba's Short-tailed Bat,16.4,17,95
Mammalia,Chiroptera,Phyllostomidae,Desmodus,rotundus,Common Vampire Bat,33.18,29.2,189
Mammalia,Chiroptera,Phyllostomidae,Diaemus,youngi,White-winged Vampire Bat,36.6,20,258.74
Mammalia,Chiroptera,Phyllostomidae,Diphylla,ecaudata,Hairy-legged Vampire Bat,28.11,8.15,213.08
Mammalia,Chiroptera,Phyllostomidae,Glossophaga,leachii,Gray's Long-tongued Bat,10.7,11,107.255
Mammalia,Chiroptera,Phyllostomidae,Glossophaga,longirostris,Miller's Long-tongued Bat,10.9,11,107.255
Mammalia,Chiroptera,Phyllostomidae,Glossophaga,soricina,Pallas's Long-tongued Bat,10.25,11,107.255
Mammalia,Chiroptera,Phyllostomidae,Leptonycteris,curasoae,Curacaoan Long-nosed Bat,25,10.1,121.83
Mammalia,Chiroptera,Phyllostomidae,Leptonycteris,nivalis,Mexican Long-nosed Bat,22.63,10,121.66
Mammalia,Chiroptera,Phyllostomidae,Leptonycteris,yerbabuenae,Lesser Long-nosed Bat,24.26,10.1,121.83
Mammalia,Chiroptera,Phyllostomidae,Macrotus,californicus,Californian Leaf-nosed Bat,12,17.46666667,260.145
Mammalia,Chiroptera,Phyllostomidae,Macrotus,waterhousii,Waterhouse's Leaf-nosed Bat,16.135,10.41666667,243.52
Mammalia,Chiroptera,Phyllostomidae,Phyllostomus,discolor,Pale Spear-nosed Bat,40.05,9,105
Mammalia,Chiroptera,Phyllostomidae,Phyllostomus,hastatus,Greater Spear-nosed Bat,82.6,18,120
Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,lineatus,White-lined Broad-nosed Bat,22,13,106
Mammalia,Chiroptera,Phyllostomidae,Sturnira,lilium,Little Yellow-shouldered Bat,20,20,114.865
Mammalia,Chiroptera,Pteropodidae,Balionycteris,maculata,Spotted-winged Fruit Bat,14.43,4,135
Mammalia,Chiroptera,Pteropodidae,Cynopterus,brachyotis,Lesser Short-nosed Fruit Bat,37.4,10.1,120
Mammalia,Chiroptera,Pteropodidae,Cynopterus,horsfieldii,Horsfield's Fruit Bat,56.955,2.583333333,152.2
Mammalia,Chiroptera,Pteropodidae,Cynopterus,luzoniensis,Peters's Fruit Bat,37.2,10.1,120
